asset_id	pdb_id_or_scope	scientific_role	archive_filename_or_label	local_availability	repository	persistent_id	bytes	sha256	access_status	completeness	license_status	source_version_or_date	notes
raw-pocket-5j89-cavityplus	5J89	large raw pocket outputs	raw-pocket-output/5j89/cavityplus	available_locally	not_archived		211709	f43300316af3fb7675c1e26e704d8049de5f5e13ce84871e72d40cf2f09b515a	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5j89-dogsite3	5J89	large raw pocket outputs	raw-pocket-output/5j89/dogsite3	available_locally	not_archived		1899	26abfdfc2676fd270df07f12d6b9363a020e38555edf7ca47b65da78e8c2c330	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5j89-dogsitescorer	5J89	large raw pocket outputs	raw-pocket-output/5j89/dogsitescorer	available_locally	not_archived		2937	737a09eba0a41787eb5b4d9569be068fe821ebc8b034b8ed981d7f0fdab6aa4f	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5j89-sitemap	5J89	large raw pocket outputs	raw-pocket-output/5j89/sitemap	available_locally	not_archived		5048483	1db35a3a01cb79402918ef5468ccfbb15bb29b2c55e5523fed20b76b2011ca03	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5lge-castpfold	5LGE	large raw pocket outputs	raw-pocket-output/5lge/castpfold	available_locally	not_archived		796940	5cdbdb5b646304e50a475cdcc0fb43120b1f4654f3e9df19a52fa79399c43112	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5lge-cavityplus	5LGE	large raw pocket outputs	raw-pocket-output/5lge/cavityplus	available_locally	not_archived		1532326	cad852f81f9d852e437f7331763d5160f106dafc2a740a9f64fe56a1af891612	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5lge-dogsite3	5LGE	large raw pocket outputs	raw-pocket-output/5lge/dogsite3	available_locally	not_archived		5802	50f23e1ee21253a7b1a007c13f025980ce8a9ecb9d8f30f0c04943bca032f8ef	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5lge-dogsitescorer	5LGE	large raw pocket outputs	raw-pocket-output/5lge/dogsitescorer	available_locally	not_archived		14206	3f19ae4212b444c0546c4232eb65d45245d8818d2887023f70e2c633c9db49d4	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5lge-sitemap	5LGE	large raw pocket outputs	raw-pocket-output/5lge/sitemap	available_locally	not_archived		24525068	23d1a109eef5668a0080d7be81c31dabf36648881b2f9d992806261c508f5057	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5niu-castpfold	5NIU	large raw pocket outputs	raw-pocket-output/5niu/castpfold	available_locally	not_archived		155327	db964240670274cfb340ecbeb94a92605c5b14487954203dc98ce3f2b56e8832	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5niu-cavityplus	5NIU	large raw pocket outputs	raw-pocket-output/5niu/cavityplus	available_locally	not_archived		141599	e1c65070e3460be1a7b1eaee87695d1a7775245651c9120e68175eb221a3f990	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5niu-dogsite3	5NIU	large raw pocket outputs	raw-pocket-output/5niu/dogsite3	available_locally	not_archived		1676	bc9b264c84713fbfe6649c281d242de3e6971c273d2ee04f538c7fd2ac135d23	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5niu-dogsitescorer	5NIU	large raw pocket outputs	raw-pocket-output/5niu/dogsitescorer	available_locally	not_archived		3467	af3722fd1612587ea9c059fef49f3a73ca0ad422da5f59eaa83169300e2fec23	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5niu-sitemap	5NIU	large raw pocket outputs	raw-pocket-output/5niu/sitemap	available_locally	not_archived		4991563	a9b77ef7790a0a436e0916a6a22c92f16c3eb2a70322e41dd75c7340d261eaaa	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5tbm-castpfold	5TBM	large raw pocket outputs	raw-pocket-output/5tbm/castpfold	available_locally	not_archived		142434	329519c090ac23d7bed06d7a57086e48c1252ae844b8adbc503d9abbb6d685da	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5tbm-cavityplus	5TBM	large raw pocket outputs	raw-pocket-output/5tbm/cavityplus	available_locally	not_archived		209420	f5b351ae06a732bebabebc40ed22d50e3002f33f9cec3a50c3497f45c711b12a	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5tbm-dogsite3	5TBM	large raw pocket outputs	raw-pocket-output/5tbm/dogsite3	available_locally	not_archived		1641	409d8fb6b0cdf98cc723b6c756133d57c81c33cb1f78c22954cf81b3875140fd	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5tbm-dogsitescorer	5TBM	large raw pocket outputs	raw-pocket-output/5tbm/dogsitescorer	available_locally	not_archived		3200	1a7f21a9826c6dd91d8cdb90948d40b2242977635db85e9bea236c872df5f4d0	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-5tbm-sitemap	5TBM	large raw pocket outputs	raw-pocket-output/5tbm/sitemap	available_locally	not_archived		3243019	0ea7f246327613d14d0c2e37e3bb456fbe2abea493df60f4fc1985a12b8f4013	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6e3s-castpfold	6E3S	large raw pocket outputs	raw-pocket-output/6e3s/castpfold	available_locally	not_archived		531516	6e716e9ac0d3653264500f96d8335ea1a8361f6fd7b5c6ee70f54bf356af3f41	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6e3s-cavityplus	6E3S	large raw pocket outputs	raw-pocket-output/6e3s/cavityplus	available_locally	not_archived		739462	8a1e2fda7ca691b5cd5e401b54ac38763fb2fedae1b3878ec715d19a042aae47	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6e3s-dogsite3	6E3S	large raw pocket outputs	raw-pocket-output/6e3s/dogsite3	available_locally	not_archived		4146	457aed3999bfe1c77f31006eb1ee2d8d0c552f11c359d59a8401f7ea21426b6f	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6e3s-dogsitescorer	6E3S	large raw pocket outputs	raw-pocket-output/6e3s/dogsitescorer	available_locally	not_archived		11596	4ee621c7f5cae3dd90e4cad44a6055384412aeeadd0421312ea9f5f256babb5c	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6e3s-sitemap	6E3S	large raw pocket outputs	raw-pocket-output/6e3s/sitemap	available_locally	not_archived		8220423	995ba5fcbb81d89e64e3878a0249f2c716e45d8bc8aba39787efe816c6ac8e7b	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6r3k-castpfold	6R3K	large raw pocket outputs	raw-pocket-output/6r3k/castpfold	available_locally	not_archived		150528	8aae95729ee078179dc240ee3cf38a2b685c9f1508b071787a28e0032aca323e	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6r3k-cavityplus	6R3K	large raw pocket outputs	raw-pocket-output/6r3k/cavityplus	available_locally	not_archived		271854	8def5e3a0cb1682fd8ab2a08e765766afc05fc1c3bfa32774b45d44e664f7f05	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6r3k-dogsite3	6R3K	large raw pocket outputs	raw-pocket-output/6r3k/dogsite3	available_locally	not_archived		2318	1bd8b7f3571f43547e7253e97561379259ac57da5f7c8316ad7f50da3e4dd7f7	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6r3k-dogsitescorer	6R3K	large raw pocket outputs	raw-pocket-output/6r3k/dogsitescorer	available_locally	not_archived		5036	516cfbda0584ff29c1aee14dcf322fa37b133e7bc1fdd3ad7e4a23bf84ce876c	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6r3k-sitemap	6R3K	large raw pocket outputs	raw-pocket-output/6r3k/sitemap	available_locally	not_archived		5973876	08e9f8a0c331781aa07345fce05fa30fa5e454a6183c5bb8a91adf5ecb6fb10c	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6wkq-cavityplus	6WKQ	large raw pocket outputs	raw-pocket-output/6wkq/cavityplus	available_locally	not_archived		21059	505e1da883031dd1394ea95b458ded952b270ae3c73308d41e589e0b748cd56d	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6wkq-dogsite3	6WKQ	large raw pocket outputs	raw-pocket-output/6wkq/dogsite3	available_locally	not_archived		3591	2ca5a43364eb852bce77c455ffaa9e7cb770f8947d784b490802ac6a71bab4db	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6wkq-dogsitescorer	6WKQ	large raw pocket outputs	raw-pocket-output/6wkq/dogsitescorer	available_locally	not_archived		9758	87a45606e6ead5c18628d659af0a5aed37df829363c73ad5f38ab9c24cb796f2	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-6wkq-sitemap	6WKQ	large raw pocket outputs	raw-pocket-output/6wkq/sitemap	available_locally	not_archived		7606643	40c40ee98890d4d6c4ace494c7c9e1eed56b6bf0f855ddde841ba63c37cdaac7	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7bea-castpfold	7BEA	large raw pocket outputs	raw-pocket-output/7bea/castpfold	available_locally	not_archived		33216	3afe030cd268212c0ff88faaa24d966cc6195695485d57ed0f1435726ed25951	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7bea-cavityplus	7BEA	large raw pocket outputs	raw-pocket-output/7bea/cavityplus	available_locally	not_archived		7902	cd20d762df11d90135d5c608474f04cd63a5b07ae2a19090fbfe378254439223	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7bea-dogsite3	7BEA	large raw pocket outputs	raw-pocket-output/7bea/dogsite3	available_locally	not_archived		1918	edc6396f34d45d8af386a4dd606633ceef5cb870817ef576fbd3a64d69b03805	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7bea-dogsitescorer	7BEA	large raw pocket outputs	raw-pocket-output/7bea/dogsitescorer	available_locally	not_archived		3992	95e671ca52ce6da77339c76c692e4a83c262c4286668cc4031795a4db42384a3	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7bea-sitemap	7BEA	large raw pocket outputs	raw-pocket-output/7bea/sitemap	available_locally	not_archived		3935018	0e926a81874178ceb1aac77ebf13489241ab80b3e1efb2fdbbb3ee188cb19d0f	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7jra-castpfold	7JRA	large raw pocket outputs	raw-pocket-output/7jra/castpfold	available_locally	not_archived		112291	c6c026cc5ced2c613313e53b21f9aa2b84c798ee67347f2a6fc60217a7fbff64	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7jra-cavityplus	7JRA	large raw pocket outputs	raw-pocket-output/7jra/cavityplus	available_locally	not_archived		18478	1be8cbd56eccc58f033f93469eb9df09f483db7fd325105c7242efd2889e8df0	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7jra-dogsite3	7JRA	large raw pocket outputs	raw-pocket-output/7jra/dogsite3	available_locally	not_archived		3207	314283b1f8301e187606e25400d45a52e349e11b670d5dcd89c82b57ecd4d541	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7jra-dogsitescorer	7JRA	large raw pocket outputs	raw-pocket-output/7jra/dogsitescorer	available_locally	not_archived		6610	2571275c36deb7dc72db6c4f2afde83b0afb26d61c31659367c305b661df3ec7	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7jra-sitemap	7JRA	large raw pocket outputs	raw-pocket-output/7jra/sitemap	available_locally	not_archived		16959850	a3047bddb7bca29b53384a01f214e54fd331fa03b5411e255b52585a34b7eb66	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7o2i-castpfold	7O2I	large raw pocket outputs	raw-pocket-output/7o2i/castpfold	available_locally	not_archived		122761	d96c11b3aad29b2e56aec9cd858178213e9fcfe41fa02cc6e26bd60637778130	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7o2i-cavityplus	7O2I	large raw pocket outputs	raw-pocket-output/7o2i/cavityplus	available_locally	not_archived		23850	037be4860a2b9c8b6069b61239278d0652de55c3dd04106df71700db0ac10ebe	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7o2i-dogsite3	7O2I	large raw pocket outputs	raw-pocket-output/7o2i/dogsite3	available_locally	not_archived		3188	803e2331b27dadb82988465f3aa7a4e129898ea54d614940ff3fcb4e7ca38e9f	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7o2i-dogsitescorer	7O2I	large raw pocket outputs	raw-pocket-output/7o2i/dogsitescorer	available_locally	not_archived		10022	326e8c8881a73ae714e3a907509a031bfa4513deef00c0c8c289743bf3ae26b3	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-7o2i-sitemap	7O2I	large raw pocket outputs	raw-pocket-output/7o2i/sitemap	available_locally	not_archived		6830380	80e64d1c645f60bbe104b36e32551ae35de1925a9ba6fb76e9ab9269f29e505f	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8ea7-castpfold	8EA7	large raw pocket outputs	raw-pocket-output/8ea7/castpfold	available_locally	not_archived		44847	8ea55a835a2c795995511e447fe27fe25b73546c1ce7b46d103a7f2f236687b6	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8ea7-cavityplus	8EA7	large raw pocket outputs	raw-pocket-output/8ea7/cavityplus	available_locally	not_archived		11356	45efa256b1299e5b3ad7ef030e41d144e8fa7bc18b8b86ea454b08e6d8fb7036	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8ea7-dogsite3	8EA7	large raw pocket outputs	raw-pocket-output/8ea7/dogsite3	available_locally	not_archived		1668	834991e591d7e025674396c7ea7f9b75bb99ecf3767614bb36992d293c2ca11d	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8ea7-dogsitescorer	8EA7	large raw pocket outputs	raw-pocket-output/8ea7/dogsitescorer	available_locally	not_archived		2938	e1d9bb753f6bc18b14853f69a2243858929be3864ae29e8a5d6db20b30158b80	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8ea7-sitemap	8EA7	large raw pocket outputs	raw-pocket-output/8ea7/sitemap	available_locally	not_archived		4712166	8bb9cfa3806875bca74cb457db0ffbd6d0c437c7b065711451e02226136a2b6c	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8p1o-castpfold	8P1O	large raw pocket outputs	raw-pocket-output/8p1o/castpfold	available_locally	not_archived		53712	6c33f9b077a8e4bec5d83d8e0f2a7a4c20a499cd7d866e94509c3584188a6bdf	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8p1o-cavityplus	8P1O	large raw pocket outputs	raw-pocket-output/8p1o/cavityplus	available_locally	not_archived		6167	52d7a6edd30d023e918b1bbb542ab2ccfa30b79634aa4eef08ecb3124056d14f	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8p1o-dogsite3	8P1O	large raw pocket outputs	raw-pocket-output/8p1o/dogsite3	available_locally	not_archived		1694	51143ab86d3ffaa5f28c9bbf4e21d33fa404fa4d3cdc1d777a64488e60e2450d	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8p1o-dogsitescorer	8P1O	large raw pocket outputs	raw-pocket-output/8p1o/dogsitescorer	available_locally	not_archived		4771	e68c00a1eeefce4256832a70e34efd5822a1086f54a1ca95e5c70faa112f1729	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8p1o-sitemap	8P1O	large raw pocket outputs	raw-pocket-output/8p1o/sitemap	available_locally	not_archived		3625442	2034acb7d38ede21fa45f8d6a2e0da3cc79b6fd3c9a940291bb1c4441242063d	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8se5-castpfold	8SE5	large raw pocket outputs	raw-pocket-output/8se5/castpfold	available_locally	not_archived		48816	44b35d8516e96cc20f451c0788d9f4417ba02ce870e2032cd0505d4eb91f78e0	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CASTpFold citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8se5-cavityplus	8SE5	large raw pocket outputs	raw-pocket-output/8se5/cavityplus	available_locally	not_archived		10167	68a00c5cc91537f1c258d3d21f4bcd42b99d5f50f5e680252d1cd5f3ec617266	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; CavityPlus citation terms retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8se5-dogsite3	8SE5	large raw pocket outputs	raw-pocket-output/8se5/dogsite3	available_locally	not_archived		1451	7dc5e561e9b0166eafaedaac66c4e09f63ac36d4b2561e44e1bdb5750174ba96	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8se5-dogsitescorer	8SE5	large raw pocket outputs	raw-pocket-output/8se5/dogsitescorer	available_locally	not_archived		3202	f531b6fac5ec3263df4fa335e16f95a457fb035ed007a0dddde273fbdfb79a54	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only; ProteinsPlus attribution retained; no raw-package relicensing	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
raw-pocket-8se5-sitemap	8SE5	large raw pocket outputs	raw-pocket-output/8se5/sitemap	available_locally	not_archived		5141298	95d11e43ab1d375134c464b02dcf4036f2e9660968e0859db393405a50a2830b	not_archived	local collection fingerprint verified; persistent deposit not assigned	manifest_only under Schrodinger terms; binary formats and logs excluded	not_available_in_source_materials	Stable collection label and aggregate fingerprint only; original paths, filenames, service identifiers, and raw packages are not released.
